Day,Prediction,Actual,Prev_Actual,Signal,Action,Portfolio Value
4192,312.14365,0.4916018,0.49588826,buy,hold,79.26558032156942
4193,312.13934,0.48302886,0.4916018,buy,hold,77.88328460141136
4194,312.13507,0.48302886,0.48302886,buy,hold,77.88328460141136
4195,312.1265,0.48302886,0.48302886,buy,hold,77.88328460141136
4196,312.1265,0.4787424,0.48302886,buy,hold,77.19213835372636
4197,312.1265,0.4787424,0.4787424,buy,hold,77.19213835372636
4198,312.1222,0.48302886,0.4787424,buy,hold,77.88328460141136
4199,312.1265,0.48731533,0.48302886,buy,hold,78.57443246149039
4200,312.1265,0.4916018,0.48731533,buy,hold,79.26558032156942
4201,312.13507,0.4916018,0.4916018,buy,hold,79.26558032156942
4202,312.13507,0.4916018,0.4916018,buy,hold,79.26558032156942
4203,312.13507,0.49588826,0.4916018,buy,hold,79.95672656925443
4204,312.13507,0.4916018,0.49588826,buy,hold,79.26558032156942
4205,312.13507,0.49588826,0.4916018,buy,hold,79.95672656925443
4206,312.13507,0.49588826,0.49588826,buy,hold,79.95672656925443
4207,312.14365,0.49588826,0.49588826,buy,hold,79.95672656925443
4208,312.14365,0.4916018,0.49588826,buy,hold,79.26558032156942
4209,312.13507,0.4916018,0.4916018,buy,hold,79.26558032156942
4210,312.13507,0.4916018,0.4916018,buy,hold,79.26558032156942
4211,312.13507,0.4916018,0.4916018,buy,hold,79.26558032156942
4212,312.13507,0.4916018,0.4916018,buy,hold,79.26558032156942
4213,312.13507,0.4916018,0.4916018,buy,hold,79.26558032156942
4214,312.13507,0.4916018,0.4916018,buy,hold,79.26558032156942
4215,312.13507,0.49588826,0.4916018,buy,hold,79.95672656925443
4216,312.13934,0.4916018,0.49588826,buy,hold,79.26558032156942
4217,312.13507,0.4916018,0.4916018,buy,hold,79.26558032156942
4218,312.13507,0.4916018,0.4916018,buy,hold,79.26558032156942
4219,312.13507,0.4916018,0.4916018,buy,hold,79.26558032156942
4220,312.13507,0.49588826,0.4916018,buy,hold,79.95672656925443
4221,312.13507,0.49588826,0.49588826,buy,hold,79.95672656925443
4222,312.13934,0.49588826,0.49588826,buy,hold,79.95672656925443
4223,312.13507,0.49588826,0.49588826,buy,hold,79.95672656925443
4224,312.13507,0.49588826,0.49588826,buy,hold,79.95672656925443
4225,312.13507,0.4916018,0.49588826,buy,hold,79.26558032156942
4226,312.13934,0.4916018,0.4916018,buy,hold,79.26558032156942
4227,312.13507,0.4916018,0.4916018,buy,hold,79.26558032156942
4228,312.13507,0.49588826,0.4916018,buy,hold,79.95672656925443
4229,312.13507,0.4916018,0.49588826,buy,hold,79.26558032156942
4230,312.13934,0.4916018,0.4916018,buy,hold,79.26558032156942
4231,312.13507,0.49588826,0.4916018,buy,hold,79.95672656925443
4232,312.13934,0.49588826,0.49588826,buy,hold,79.95672656925443
4233,312.13934,0.4916018,0.49588826,buy,hold,79.26558032156942
4234,312.13934,0.5001747,0.4916018,buy,hold,80.64786959215138
4235,312.14365,0.49588826,0.5001747,buy,hold,79.95672656925443
4236,312.14365,0.49588826,0.49588826,buy,hold,79.95672656925443
4237,312.14365,0.5001747,0.49588826,buy,hold,80.64786959215138
4238,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
4239,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
4240,312.14365,0.49588826,0.5001747,buy,hold,79.95672656925443
4241,312.14365,0.49588826,0.49588826,buy,hold,79.95672656925443
4242,312.13934,0.4916018,0.49588826,buy,hold,79.26558032156942
4243,312.13934,0.4916018,0.4916018,buy,hold,79.26558032156942
4244,312.13934,0.4916018,0.4916018,buy,hold,79.26558032156942
4245,312.13507,0.4916018,0.4916018,buy,hold,79.26558032156942
4246,312.13507,0.4916018,0.4916018,buy,hold,79.26558032156942
4247,312.13507,0.4916018,0.4916018,buy,hold,79.26558032156942
4248,312.13507,0.48731533,0.4916018,buy,hold,78.57443246149039
4249,312.13077,0.48731533,0.48731533,buy,hold,78.57443246149039
4250,312.13507,0.48731533,0.48731533,buy,hold,78.57443246149039
4251,312.13077,0.48731533,0.48731533,buy,hold,78.57443246149039
4252,312.13077,0.4916018,0.48731533,buy,hold,79.26558032156942
4253,312.13507,0.48731533,0.4916018,buy,hold,78.57443246149039
4254,312.13507,0.48731533,0.48731533,buy,hold,78.57443246149039
4255,312.13507,0.4916018,0.48731533,buy,hold,79.26558032156942
4256,312.13507,0.4916018,0.4916018,buy,hold,79.26558032156942
4257,312.13507,0.4916018,0.4916018,buy,hold,79.26558032156942
4258,312.13507,0.4916018,0.4916018,buy,hold,79.26558032156942
4259,312.13507,0.48731533,0.4916018,buy,hold,78.57443246149039
4260,312.13507,0.48731533,0.48731533,buy,hold,78.57443246149039
4261,312.13077,0.4916018,0.48731533,buy,hold,79.26558032156942
4262,312.13507,0.49588826,0.4916018,buy,hold,79.95672656925443
4263,312.13934,0.48731533,0.49588826,buy,hold,78.57443246149039
4264,312.13507,0.48731533,0.48731533,buy,hold,78.57443246149039
4265,312.13507,0.4916018,0.48731533,buy,hold,79.26558032156942
4266,312.13507,0.48731533,0.4916018,buy,hold,78.57443246149039
4267,312.13077,0.48302886,0.48731533,buy,hold,77.88328460141136
4268,312.1265,0.4787424,0.48302886,buy,hold,77.19213835372636
4269,312.1265,0.48302886,0.4787424,buy,hold,77.88328460141136
4270,312.1265,0.48731533,0.48302886,buy,hold,78.57443246149039
4271,312.13077,0.48731533,0.48731533,buy,hold,78.57443246149039
4272,312.1265,0.48731533,0.48731533,buy,hold,78.57443246149039
4273,312.1265,0.4916018,0.48731533,buy,hold,79.26558032156942
4274,312.13507,0.48731533,0.4916018,buy,hold,78.57443246149039
4275,312.13077,0.48731533,0.48731533,buy,hold,78.57443246149039
4276,312.1265,0.48731533,0.48731533,buy,hold,78.57443246149039
4277,312.13077,0.48731533,0.48731533,buy,hold,78.57443246149039
4278,312.13077,0.48731533,0.48731533,buy,hold,78.57443246149039
4279,312.1265,0.48731533,0.48731533,buy,hold,78.57443246149039
4280,312.1265,0.48731533,0.48731533,buy,hold,78.57443246149039
4281,312.13507,0.48731533,0.48731533,buy,hold,78.57443246149039
4282,312.1265,0.48731533,0.48731533,buy,hold,78.57443246149039
4283,312.13077,0.48302886,0.48731533,buy,hold,77.88328460141136
4284,312.1265,0.48302886,0.48302886,buy,hold,77.88328460141136
4285,312.1265,0.48731533,0.48302886,buy,hold,78.57443246149039
4286,312.13077,0.48731533,0.48731533,buy,hold,78.57443246149039
4287,312.1265,0.48731533,0.48731533,buy,hold,78.57443246149039
4288,312.13507,0.48731533,0.48731533,buy,hold,78.57443246149039
4289,312.1265,0.48731533,0.48731533,buy,hold,78.57443246149039
4290,312.13077,0.48731533,0.48731533,buy,hold,78.57443246149039
4291,312.1265,0.48731533,0.48731533,buy,hold,78.57443246149039
4292,312.1265,0.48731533,0.48731533,buy,hold,78.57443246149039
4293,312.1265,0.48731533,0.48731533,buy,hold,78.57443246149039
4294,312.13077,0.48731533,0.48731533,buy,hold,78.57443246149039
4295,312.1265,0.48731533,0.48731533,buy,hold,78.57443246149039
4296,312.1265,0.48731533,0.48731533,buy,hold,78.57443246149039
4297,312.1265,0.48731533,0.48731533,buy,hold,78.57443246149039
4298,312.13077,0.48731533,0.48731533,buy,hold,78.57443246149039
4299,312.13507,0.48731533,0.48731533,buy,hold,78.57443246149039
4300,312.13507,0.48731533,0.48731533,buy,hold,78.57443246149039
4301,312.13077,0.48731533,0.48731533,buy,hold,78.57443246149039
4302,312.13077,0.48731533,0.48731533,buy,hold,78.57443246149039
4303,312.13077,0.48731533,0.48731533,buy,hold,78.57443246149039
4304,312.13077,0.48731533,0.48731533,buy,hold,78.57443246149039
4305,312.13077,0.48731533,0.48731533,buy,hold,78.57443246149039
4306,312.13077,0.48731533,0.48731533,buy,hold,78.57443246149039
4307,312.13077,0.48731533,0.48731533,buy,hold,78.57443246149039
4308,312.1265,0.48731533,0.48731533,buy,hold,78.57443246149039
4309,312.1265,0.48731533,0.48731533,buy,hold,78.57443246149039
4310,312.1265,0.48731533,0.48731533,buy,hold,78.57443246149039
4311,312.1265,0.48731533,0.48731533,buy,hold,78.57443246149039
4312,312.1265,0.48302886,0.48731533,buy,hold,77.88328460141136
4313,312.1265,0.48302886,0.48302886,buy,hold,77.88328460141136
4314,312.1265,0.48302886,0.48302886,buy,hold,77.88328460141136
4315,312.1265,0.48302886,0.48302886,buy,hold,77.88328460141136
4316,312.1265,0.48302886,0.48302886,buy,hold,77.88328460141136
4317,312.1265,0.48302886,0.48302886,buy,hold,77.88328460141136
4318,312.1265,0.48302886,0.48302886,buy,hold,77.88328460141136
4319,312.1265,0.4787424,0.48302886,buy,hold,77.19213835372636
4320,312.1222,0.48302886,0.4787424,buy,hold,77.88328460141136
4321,312.1265,0.4787424,0.48302886,buy,hold,77.19213835372636
4322,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4323,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4324,312.1265,0.4787424,0.4787424,buy,hold,77.19213835372636
4325,312.1222,0.47445592,0.4787424,buy,hold,76.5009888812533
4326,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4327,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4328,312.11792,0.47016945,0.47445592,buy,hold,75.80984102117428
4329,312.11792,0.47445592,0.47016945,buy,hold,76.5009888812533
4330,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4331,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4332,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4333,312.11792,0.4787424,0.47445592,buy,hold,77.19213835372636
4334,312.1222,0.47445592,0.4787424,buy,hold,76.5009888812533
4335,312.11792,0.4787424,0.47445592,buy,hold,77.19213835372636
4336,312.1222,0.48302886,0.4787424,buy,hold,77.88328460141136
4337,312.1265,0.4787424,0.48302886,buy,hold,77.19213835372636
4338,312.1222,0.47445592,0.4787424,buy,hold,76.5009888812533
4339,312.11792,0.47016945,0.47445592,buy,hold,75.80984102117428
4340,312.11792,0.47445592,0.47016945,buy,hold,76.5009888812533
4341,312.11792,0.47016945,0.47445592,buy,hold,75.80984102117428
4342,312.11792,0.465883,0.47016945,buy,hold,75.1186963858833
4343,312.11362,0.47016945,0.465883,buy,hold,75.80984102117428
4344,312.11792,0.47445592,0.47016945,buy,hold,76.5009888812533
4345,312.11792,0.47016945,0.47445592,buy,hold,75.80984102117428
4346,312.11792,0.47445592,0.47016945,buy,hold,76.5009888812533
4347,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4348,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4349,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4350,312.11792,0.4787424,0.47445592,buy,hold,77.19213835372636
4351,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4352,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4353,312.1222,0.47445592,0.4787424,buy,hold,76.5009888812533
4354,312.1222,0.47445592,0.47445592,buy,hold,76.5009888812533
4355,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4356,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4357,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4358,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4359,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4360,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4361,312.11792,0.4787424,0.47445592,buy,hold,77.19213835372636
4362,312.11792,0.4787424,0.4787424,buy,hold,77.19213835372636
4363,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4364,312.1222,0.47445592,0.4787424,buy,hold,76.5009888812533
4365,312.1222,0.4787424,0.47445592,buy,hold,77.19213835372636
4366,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4367,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4368,312.1265,0.47445592,0.4787424,buy,hold,76.5009888812533
4369,312.1222,0.47445592,0.47445592,buy,hold,76.5009888812533
4370,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4371,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4372,312.11792,0.4787424,0.47445592,buy,hold,77.19213835372636
4373,312.1222,0.47445592,0.4787424,buy,hold,76.5009888812533
4374,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4375,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4376,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4377,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4378,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4379,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4380,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4381,312.11792,0.47016945,0.47445592,buy,hold,75.80984102117428
4382,312.11792,0.47445592,0.47016945,buy,hold,76.5009888812533
4383,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4384,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4385,312.11792,0.47016945,0.47445592,buy,hold,75.80984102117428
4386,312.11792,0.47016945,0.47016945,buy,hold,75.80984102117428
4387,312.11792,0.47016945,0.47016945,buy,hold,75.80984102117428
4388,312.11362,0.47016945,0.47016945,buy,hold,75.80984102117428
4389,312.11792,0.47016945,0.47016945,buy,hold,75.80984102117428
4390,312.11792,0.47016945,0.47016945,buy,hold,75.80984102117428
4391,312.11792,0.47016945,0.47016945,buy,hold,75.80984102117428
4392,312.11792,0.47016945,0.47016945,buy,hold,75.80984102117428
4393,312.11792,0.47016945,0.47016945,buy,hold,75.80984102117428
4394,312.11792,0.47016945,0.47016945,buy,hold,75.80984102117428
4395,312.11792,0.47016945,0.47016945,buy,hold,75.80984102117428
4396,312.11792,0.47016945,0.47016945,buy,hold,75.80984102117428
4397,312.11792,0.47016945,0.47016945,buy,hold,75.80984102117428
4398,312.11792,0.47016945,0.47016945,buy,hold,75.80984102117428
4399,312.11792,0.47016945,0.47016945,buy,hold,75.80984102117428
4400,312.11792,0.465883,0.47016945,buy,hold,75.1186963858833
4401,312.11362,0.465883,0.465883,buy,hold,75.1186963858833
4402,312.10934,0.465883,0.465883,buy,hold,75.1186963858833
4403,312.10934,0.47016945,0.465883,buy,hold,75.80984102117428
4404,312.11362,0.47016945,0.47016945,buy,hold,75.80984102117428
4405,312.11792,0.47016945,0.47016945,buy,hold,75.80984102117428
4406,312.11362,0.47016945,0.47016945,buy,hold,75.80984102117428
4407,312.11792,0.47445592,0.47016945,buy,hold,76.5009888812533
4408,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4409,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4410,312.11792,0.47016945,0.47445592,buy,hold,75.80984102117428
4411,312.11792,0.47016945,0.47016945,buy,hold,75.80984102117428
4412,312.11792,0.47445592,0.47016945,buy,hold,76.5009888812533
4413,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4414,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4415,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4416,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4417,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4418,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4419,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4420,312.11792,0.4787424,0.47445592,buy,hold,77.19213835372636
4421,312.11792,0.47445592,0.4787424,buy,hold,76.5009888812533
4422,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4423,312.11792,0.4787424,0.47445592,buy,hold,77.19213835372636
4424,312.11792,0.4787424,0.4787424,buy,hold,77.19213835372636
4425,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4426,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4427,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4428,312.1265,0.4787424,0.4787424,buy,hold,77.19213835372636
4429,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4430,312.1265,0.4787424,0.4787424,buy,hold,77.19213835372636
4431,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4432,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4433,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4434,312.1222,0.47445592,0.4787424,buy,hold,76.5009888812533
4435,312.1222,0.47445592,0.47445592,buy,hold,76.5009888812533
4436,312.1222,0.47016945,0.47445592,buy,hold,75.80984102117428
4437,312.11792,0.47445592,0.47016945,buy,hold,76.5009888812533
4438,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4439,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4440,312.11792,0.47016945,0.47445592,buy,hold,75.80984102117428
4441,312.11792,0.47016945,0.47016945,buy,hold,75.80984102117428
4442,312.11792,0.47016945,0.47016945,buy,hold,75.80984102117428
4443,312.11792,0.47445592,0.47016945,buy,hold,76.5009888812533
4444,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4445,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4446,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4447,312.1222,0.47445592,0.47445592,buy,hold,76.5009888812533
4448,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4449,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4450,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4451,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4452,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4453,312.1222,0.47445592,0.47445592,buy,hold,76.5009888812533
4454,312.11792,0.4787424,0.47445592,buy,hold,77.19213835372636
4455,312.1222,0.47445592,0.4787424,buy,hold,76.5009888812533
4456,312.1222,0.47445592,0.47445592,buy,hold,76.5009888812533
4457,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4458,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4459,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4460,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4461,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4462,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4463,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4464,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4465,312.11792,0.47016945,0.47445592,buy,hold,75.80984102117428
4466,312.11792,0.47445592,0.47016945,buy,hold,76.5009888812533
4467,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4468,312.1222,0.47445592,0.47445592,buy,hold,76.5009888812533
4469,312.11792,0.47016945,0.47445592,buy,hold,75.80984102117428
4470,312.11792,0.47016945,0.47016945,buy,hold,75.80984102117428
4471,312.11362,0.47016945,0.47016945,buy,hold,75.80984102117428
4472,312.11792,0.47016945,0.47016945,buy,hold,75.80984102117428
4473,312.11792,0.47445592,0.47016945,buy,hold,76.5009888812533
4474,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4475,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4476,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4477,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4478,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4479,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4480,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4481,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4482,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4483,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4484,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4485,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4486,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4487,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4488,312.11792,0.47445592,0.47445592,buy,hold,76.5009888812533
4489,312.11792,0.4787424,0.47445592,buy,hold,77.19213835372636
4490,312.11792,0.47445592,0.4787424,buy,hold,76.5009888812533
4491,312.1222,0.47445592,0.47445592,buy,hold,76.5009888812533
4492,312.11792,0.4787424,0.47445592,buy,hold,77.19213835372636
4493,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4494,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4495,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4496,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4497,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4498,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4499,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4500,312.1265,0.48302886,0.4787424,buy,hold,77.88328460141136
4501,312.1265,0.4787424,0.48302886,buy,hold,77.19213835372636
4502,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4503,312.1222,0.48302886,0.4787424,buy,hold,77.88328460141136
4504,312.1265,0.4787424,0.48302886,buy,hold,77.19213835372636
4505,312.1265,0.4787424,0.4787424,buy,hold,77.19213835372636
4506,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4507,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4508,312.1265,0.4787424,0.4787424,buy,hold,77.19213835372636
4509,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4510,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4511,312.1265,0.4787424,0.4787424,buy,hold,77.19213835372636
4512,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4513,312.1265,0.4787424,0.4787424,buy,hold,77.19213835372636
4514,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4515,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4516,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4517,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4518,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4519,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4520,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4521,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4522,312.1265,0.4787424,0.4787424,buy,hold,77.19213835372636
4523,312.1222,0.48302886,0.4787424,buy,hold,77.88328460141136
4524,312.1265,0.48302886,0.48302886,buy,hold,77.88328460141136
4525,312.1265,0.48731533,0.48302886,buy,hold,78.57443246149039
4526,312.1265,0.48731533,0.48731533,buy,hold,78.57443246149039
4527,312.1265,0.48731533,0.48731533,buy,hold,78.57443246149039
4528,312.1265,0.48731533,0.48731533,buy,hold,78.57443246149039
4529,312.1265,0.48302886,0.48731533,buy,hold,77.88328460141136
4530,312.1265,0.48302886,0.48302886,buy,hold,77.88328460141136
4531,312.1265,0.48302886,0.48302886,buy,hold,77.88328460141136
4532,312.1265,0.48302886,0.48302886,buy,hold,77.88328460141136
4533,312.1265,0.48302886,0.48302886,buy,hold,77.88328460141136
4534,312.1265,0.48302886,0.48302886,buy,hold,77.88328460141136
4535,312.1265,0.48302886,0.48302886,buy,hold,77.88328460141136
4536,312.1265,0.48302886,0.48302886,buy,hold,77.88328460141136
4537,312.1265,0.48302886,0.48302886,buy,hold,77.88328460141136
4538,312.1265,0.48731533,0.48302886,buy,hold,78.57443246149039
4539,312.13077,0.48731533,0.48731533,buy,hold,78.57443246149039
4540,312.1265,0.48302886,0.48731533,buy,hold,77.88328460141136
4541,312.1265,0.48302886,0.48302886,buy,hold,77.88328460141136
4542,312.1265,0.4787424,0.48302886,buy,hold,77.19213835372636
4543,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4544,312.1222,0.4787424,0.4787424,buy,hold,77.19213835372636
4545,312.1265,0.4787424,0.4787424,buy,hold,77.19213835372636
4546,312.1222,0.48302886,0.4787424,buy,hold,77.88328460141136
4547,312.1265,0.48302886,0.48302886,buy,hold,77.88328460141136
4548,312.1265,0.48302886,0.48302886,buy,hold,77.88328460141136
4549,312.1265,0.48302886,0.48302886,buy,hold,77.88328460141136
4550,312.1265,0.48302886,0.48302886,buy,hold,77.88328460141136
4551,312.1265,0.47445592,0.48302886,buy,hold,76.5009888812533
4552,312.11792,0.4787424,0.47445592,buy,hold,77.19213835372636
4553,312.1222,0.47445592,0.4787424,buy,hold,76.5009888812533
4554,312.1222,0.47016945,0.47445592,buy,hold,75.80984102117428
4555,312.11792,0.47016945,0.47016945,buy,hold,75.80984102117428
4556,312.11792,0.465883,0.47016945,buy,hold,75.1186963858833
4557,312.11362,0.465883,0.465883,buy,hold,75.1186963858833
4558,312.11362,0.46159652,0.465883,buy,hold,74.42754691341025
4559,312.10934,0.46159652,0.46159652,buy,hold,74.42754691341025
4560,312.10934,0.465883,0.46159652,buy,hold,75.1186963858833
4561,312.10934,0.465883,0.465883,buy,hold,75.1186963858833
4562,312.10934,0.465883,0.465883,buy,hold,75.1186963858833
4563,312.10934,0.47016945,0.465883,buy,hold,75.80984102117428
4564,312.11362,0.45302355,0.47016945,buy,hold,73.04524635607014
4565,312.10077,0.45731005,0.45302355,buy,hold,73.73639905333123
4566,312.10507,0.46159652,0.45731005,buy,hold,74.42754691341025
4567,312.10507,0.46159652,0.46159652,buy,hold,74.42754691341025
4568,312.10507,0.45731005,0.46159652,buy,hold,73.73639905333123
4569,312.10507,0.45731005,0.45731005,buy,hold,73.73639905333123
4570,312.10077,0.45302355,0.45731005,buy,hold,73.04524635607014
4571,312.10077,0.45302355,0.45302355,buy,hold,73.04524635607014
4572,312.10077,0.45302355,0.45302355,buy,hold,73.04524635607014
4573,312.10077,0.45302355,0.45302355,buy,hold,73.04524635607014
4574,312.10077,0.45302355,0.45302355,buy,hold,73.04524635607014
4575,312.10077,0.44873708,0.45302355,buy,hold,72.35409849599111
4576,312.10077,0.44445062,0.44873708,buy,hold,71.66295224830611
4577,312.0965,0.44445062,0.44445062,buy,hold,71.66295224830611
4578,312.0922,0.44445062,0.44445062,buy,hold,71.66295224830611
4579,312.0922,0.44016415,0.44445062,buy,hold,70.97180438822707
4580,312.0922,0.44445062,0.44016415,buy,hold,71.66295224830611
4581,312.0922,0.44016415,0.44445062,buy,hold,70.97180438822707
4582,312.08792,0.44016415,0.44016415,buy,hold,70.97180438822707
4583,312.08792,0.44445062,0.44016415,buy,hold,71.66295224830611
4584,312.0922,0.44445062,0.44445062,buy,hold,71.66295224830611
4585,312.0922,0.44445062,0.44445062,buy,hold,71.66295224830611
4586,312.0922,0.4315912,0.44445062,buy,hold,69.589507055675
4587,312.08362,0.42730474,0.4315912,buy,hold,68.89836080799
4588,312.07504,0.42301828,0.42730474,buy,hold,68.20721456030499
4589,312.07077,0.39729947,0.42301828,buy,hold,64.06032901222486
4590,312.0579,0.39729947,0.39729947,buy,hold,64.06032901222486
4591,312.04935,0.40158594,0.39729947,buy,hold,64.75147687230388
4592,312.04935,0.4058724,0.40158594,buy,hold,65.4426231199889
4593,312.05362,0.39729947,0.4058724,buy,hold,64.06032901222486
4594,312.04935,0.4058724,0.39729947,buy,hold,65.4426231199889
4595,312.04935,0.39729947,0.4058724,buy,hold,64.06032901222486
4596,312.04935,0.4058724,0.39729947,buy,hold,65.4426231199889
4597,312.04935,0.41015887,0.4058724,buy,hold,66.13377098006791
4598,312.0579,0.4187318,0.41015887,buy,hold,67.51606508783195
4599,312.0622,0.41444534,0.4187318,buy,hold,66.82491884014694
4600,312.0579,0.4187318,0.41444534,buy,hold,67.51606508783195
4601,312.0622,0.4187318,0.4187318,buy,hold,67.51606508783195
4602,312.0622,0.42301828,0.4187318,buy,hold,68.20721456030499
